BORONAME,TYPE,PROVIDER,LAT,LON,LOCATION_T,CITY,BOROCODE
Brooklyn,Free,Transit Wireless,40.645098,-73.948959,Subway Station,Brooklyn,3
Brooklyn,Free,Transit Wireless,40.639967,-73.948411,Subway Station,Brooklyn,3
Brooklyn,Free,Transit Wireless,40.632836,-73.947642,Subway Station,Brooklyn,3
Manhattan,Free,Transit Wireless,40.730054,-73.99107,Subway Station,New York,1
Brooklyn,Free,Transit Wireless,40.692404,-73.990151,Subway Station,Brooklyn,3
Manhattan,Free,Transit Wireless,40.704817,-74.014065,Subway Station,New York,1
Brooklyn,Free,Transit Wireless,40.707739,-73.93985,Subway Station,Brooklyn,3
Manhattan,Free,Transit Wireless,40.752287,-73.993391,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.750373,-73.991057,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.735736,-73.990568,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.703087,-74.012994,Subway Station,New York,1
Brooklyn,Free,Transit Wireless,40.660397,-73.998091,Subway Station,Brooklyn,3
Brooklyn,Free,Transit Wireless,40.641362,-74.017881,Subway Station,Brooklyn,3
Brooklyn,Free,Transit Wireless,40.629742,-74.02551,Subway Station,Brooklyn,3
Brooklyn,Free,Transit Wireless,40.622687,-74.028398,Subway Station,Brooklyn,3
Brooklyn,Free,Transit Wireless,40.616622,-74.030876,Subway Station,Brooklyn,3
Manhattan,Free,Transit Wireless,40.734789,-73.99073,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.840719,-73.939561,Subway Station,New York,1
Brooklyn,Free,Transit Wireless,40.666271,-73.980305,Subway Station,Brooklyn,3
Brooklyn,Free,Transit Wireless,40.644041,-73.979678,Subway Station,Brooklyn,3
Manhattan,Free,Transit Wireless,40.849505,-73.933596,Subway Station,New York,1
Manhattan,Free,Transit Wireless,40.840556,-73.940133,Subway Station,New York,1
Brooklyn,Free,Transit Wireless,40.688246,-73.980492,Subway Station,Brooklyn,3
Manhattan,Free,LinkNYC - Citybridge,40.794042,-73.972567,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.794462,-73.971573,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.794896,-73.971856,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.795171,-73.971048,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.795774,-73.970752,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.796138,-73.970931,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.796566,-73.970619,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.796761,-73.970652,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.796425,-73.970279,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.797148,-73.96963,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.797248,-73.969681,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.797394,-73.970011,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.797702,-73.969244,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.798018,-73.969557,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.79865,-73.969093,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.799042,-73.968809,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.798954,-73.968326,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.799331,-73.968232,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.79963,-73.96797,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.8003,-73.967833,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.800581,-73.967782,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.800476,-73.968186,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.801084,-73.967707,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.802126,-73.967493,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.802298,-73.967585,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.802455,-73.968149,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.802736,-73.967461,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.802944,-73.967379,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.803721,-73.967381,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.803861,-73.966708,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.804959,-73.965902,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.80528,-73.96567,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.805472,-73.965526,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.750966,-73.974148,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.805923,-73.965081,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.818813,-73.955796,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.82028,-73.955268,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.820764,-73.954808,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.822319,-73.953676,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.822495,-73.953007,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.823326,-73.953041,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.823821,-73.952581,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.808041,-73.96421,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.807508,-73.964488,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.807296,-73.964646,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.80676,-73.965108,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.824559,-73.951597,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.82509,-73.951656,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.825319,-73.951488,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.825508,-73.950907,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.82609,-73.950482,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.826376,-73.950716,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.825446,-73.947868,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.825419,-73.947604,Outdoor Kiosk,New York,1
Staten Island,Free,LinkNYC - Citybridge,40.561755,-74.112161,Outdoor Kiosk,Staten Island,5
Staten Island,Free,LinkNYC - Citybridge,40.565852,-74.114224,Outdoor Kiosk,Staten Island,5
Staten Island,Free,LinkNYC - Citybridge,40.570312,-74.109657,Outdoor Kiosk,Staten Island,5
Staten Island,Free,LinkNYC - Citybridge,40.570635,-74.109918,Outdoor Kiosk,Staten Island,5
Staten Island,Free,LinkNYC - Citybridge,40.572853,-74.114087,Outdoor Kiosk,Staten Island,5
Bronx,Free,NYPL,40.85434691,-73.88788943,Library,Bronx,2
Staten Island,Free,LinkNYC - Citybridge,40.577771,-74.10231,Outdoor Kiosk,Staten Island,5
Staten Island,Free,LinkNYC - Citybridge,40.590983,-74.100732,Outdoor Kiosk,Staten Island,5
Staten Island,Free,LinkNYC - Citybridge,40.598397,-74.082621,Outdoor Kiosk,Staten Island,5
Bronx,Free,LinkNYC - Citybridge,40.867627,-73.89873,Outdoor Kiosk,Bronx,2
Bronx,Free,LinkNYC - Citybridge,40.867829,-73.899576,Outdoor Kiosk,Bronx,2
Bronx,Free,LinkNYC - Citybridge,40.862313,-73.900314,Outdoor Kiosk,Bronx,2
Bronx,Free,LinkNYC - Citybridge,40.86063,-73.902369,Outdoor Kiosk,Bronx,2
Bronx,Free,LinkNYC - Citybridge,40.831467,-73.921747,Outdoor Kiosk,Bronx,2
Bronx,Free,LinkNYC - Citybridge,40.827655,-73.923906,Outdoor Kiosk,Bronx,2
Bronx,Free,LinkNYC - Citybridge,40.853043,-73.905552,Outdoor Kiosk,Bronx,2
Manhattan,Free,LinkNYC - Citybridge,40.753899,-73.972326,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.754092,-73.97218,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.754512,-73.971876,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.755233,-73.971032,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.755877,-73.97103,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.755356,-73.971251,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.756326,-73.970143,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.756505,-73.970111,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.756911,-73.969816,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.757113,-73.970088,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.757729,-73.969615,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.757851,-73.969436,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.758508,-73.968963,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.758993,-73.968727,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.758403,-73.968723,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.75882,-73.968417,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.75961,-73.968242,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.759756,-73.968048,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.760005,-73.967568,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.759632,-73.967828,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.760135,-73.967774,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.760347,-73.967306,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.760457,-73.967539,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.760644,-73.967101,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.761484,-73.966779,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.761095,-73.967076,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.761604,-73.966388,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.741487,-73.98148,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.738827,-73.982886,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.766148,-73.979721,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.764513,-73.977195,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.754951,-73.983899,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.740531,-74.001807,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.739447,-74.0026,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.741123,-74.00137,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.741373,-74.001501,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.741621,-74.001321,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.74151,-74.001088,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.742046,-74.000711,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.742297,-74.00094,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.742689,-74.000238,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.767271,-73.982247,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.743579,-73.999894,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.743919,-73.999645,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.74426,-73.999398,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.744403,-73.998993,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.744584,-73.99916,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.74475,-73.998736,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.747905,-73.996434,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.745039,-73.998529,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.763424,-73.985061,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.745443,-73.998619,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.757544,-73.989409,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.757753,-73.989252,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.745924,-73.997757,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.766638,-73.983092,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.76694,-73.983155,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.766963,-73.982853,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.75414,-73.99234,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.763051,-73.98583,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.747377,-73.997127,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.749122,-73.995553,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.767358,-73.982564,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.749537,-73.995245,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.749728,-73.99511,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.749827,-73.995525,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.74988,-73.994993,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.750227,-73.995051,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.7527,-73.992756,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.752949,-73.992762,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.753107,-73.992947,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.753425,-73.992718,Outdoor Kiosk,New York,1
Bronx,Free,LinkNYC - Citybridge,40.853157,-73.905403,Outdoor Kiosk,Bronx,2
Bronx,Free,LinkNYC - Citybridge,40.818676,-73.928165,Outdoor Kiosk,Bronx,2
Bronx,Free,LinkNYC - Citybridge,40.818942,-73.92837,Outdoor Kiosk,Bronx,2
Queens,Free,LinkNYC - Citybridge,40.706357,-73.792205,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.706507,-73.792368,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.713983,-73.830838,Outdoor Kiosk,Queens,4
Queens,Free,LinkNYC - Citybridge,40.715758,-73.833513,Outdoor Kiosk,Queens,4
Manhattan,Free,LinkNYC - Citybridge,40.826928,-73.949868,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.827044,-73.950226,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.82732,-73.950026,Outdoor Kiosk,New York,1
Manhattan,Free,Chelsea,40.74311962,-74.00830507,Outdoor,New York,1
Brooklyn,Limited Free,ALTICEUSA,40.604137,-73.93043,Indoor,Brooklyn,3
Brooklyn,Limited Free,ALTICEUSA,40.673752,-73.934892,Indoor,Brooklyn,3
Brooklyn,Free,Downtown Brooklyn,40.689967,-73.992083,Outdoor,Brooklyn,3
Manhattan,Free,LinkNYC - Citybridge,40.827932,-73.949581,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.82758,-73.949288,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.828097,-73.949017,Outdoor Kiosk,New York,1
Brooklyn,Limited Free,ALTICEUSA,40.6571,-73.9027,Outdoor,Brooklyn,3
Manhattan,Partner Site,Partner,40.736,-73.9904,Outdoor,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.828542,-73.949132,Outdoor Kiosk,New York,1
Manhattan,Free,Transit Wireless,40.859022,-73.93418,Subway Station,New York,1
Bronx,Free,Transit Wireless,40.816109,-73.917757,Subway Station,Bronx,2
Brooklyn,Free,Transit Wireless,40.678334,-73.905316,Subway Station,Brooklyn,3
Manhattan,Free,LinkNYC - Citybridge,40.829037,-73.948869,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.829424,-73.948046,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.829341,-73.947647,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.829675,-73.947866,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.829809,-73.948201,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.830209,-73.947911,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.830586,-73.947195,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.830876,-73.946986,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.833911,-73.944772,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.834513,-73.944329,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.834722,-73.944176,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.835546,-73.944011,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.835135,-73.943873,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.836081,-73.943186,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.836501,-73.942787,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.837104,-73.942288,Outdoor Kiosk,New York,1
Brooklyn,Free,LinkNYC - Citybridge,40.682932,-73.963959,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.68789,-73.978202,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.680556,-73.951381,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.680015,-73.943843,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.67896,-73.924424,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.679232,-73.927098,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.678654,-73.916507,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.678354,-73.911008,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.678079,-73.908374,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.684317,-73.869636,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.6688,-73.958717,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.669652,-73.958261,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.670318,-73.958172,Outdoor Kiosk,Brooklyn,3
Manhattan,Free,LinkNYC - Citybridge,40.754171,-73.991871,Outdoor Kiosk,New York,1
Brooklyn,Free,LinkNYC - Citybridge,40.688672,-73.98371,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.688449,-73.982472,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.687814,-73.981284,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.686961,-73.976371,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.665618,-73.989159,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.667305,-73.987979,Outdoor Kiosk,Brooklyn,3
Brooklyn,Free,LinkNYC - Citybridge,40.680732,-73.977446,Outdoor Kiosk,Brooklyn,3
Queens,Free,LinkNYC - Citybridge,40.74445,-73.931875,Outdoor Kiosk,Queens,4
Manhattan,Free,LinkNYC - Citybridge,40.718033,-74.001016,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.717828,-74.000962,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.717482,-74.001519,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.717241,-74.001739,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.716682,-74.002253,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.716033,-74.00257,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.715484,-74.002667,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.733892,-73.991056,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.731157,-73.985928,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.73108,-73.985739,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.753642,-73.992563,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.754666,-73.991816,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.754881,-73.991662,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.755281,-73.991371,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.7555,-73.991425,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.755878,-73.990933,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.758666,-73.9889,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.758831,-73.98878,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.759107,-73.988579,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.759221,-73.988187,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.739677,-74.002735,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.761073,-73.987251,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.761094,-73.986828,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.739846,-74.002305,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.739719,-74.002217,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.762246,-73.986293,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.762151,-73.986052,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.762331,-73.985923,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.763803,-73.985157,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.764338,-73.984767,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.764646,-73.984229,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.764212,-73.984545,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.764744,-73.98447,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.764823,-73.984099,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.764933,-73.984333,Outdoor Kiosk,New York,1
Manhattan,Free,LinkNYC - Citybridge,40.765522,-73.983593,Outdoor Kiosk,New York,1
